sequence,level,type,identifier,name,datatype,multiplicity,domain_name,definition,module,table,class_term,id,path,semantic_path,abbreviation_path,label_local,definition_local,xpath
1423,7,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official code of the currency utilized in the accounting and/or ERP system.,gl-cor,0,Currency,GE05i_01,/CO12a/CO11a/CO10a/MC03a/GE05i_01,$.Accounting Entries.Entry Header.Entry Detail.Multicurrency Amount.(Triangulation Currency) Amount.Currency.Code,AccntEntrs.EntryHedr.EntryDetl.MltcrAmt.TrnglCrrncAmt.Cur.Cd,コード,通貨の公式コード,gl-cor:defaultCurrency
1424,5,C,,Triangulated Currency Conversion,,0..1,,"An exchange rate between two currencies that is calculated using a third intermediary currency, known as the triangulation currency. It represents the derived value of how many units of the Target Currency are equivalent to one unit of the Base Currency through the exchange rates involving the triangulation currency",gl-cor,0,Triangulated Currency Conversion,MC02a,/CO12a/CO11a/CO10a/MC03a/MC02a,$.Accounting Entries.Entry Header.Entry Detail.Multicurrency Amount.Triangulated Currency Conversion,AccntEntrs.EntryHedr.EntryDetl.MltcrAmt.TrnglCurCnvrs,【三角通貨換算】,2つの通貨間の為替レートで、三角換算通貨と呼ばれる第3の仲介通貨を使用して計算されるもの。これは、三角換算通貨を介した為替レートを用いて、基準通貨1単位が対象通貨の何単位に相当するかを示す。,
1425,6,A,,Base Currency,Code,1,ISO4217,The currency from which the triangulated exchange rate calculation starts.,gl-cor,0,Triangulated Currency Conversion,MC02a_01,/CO12a/CO11a/CO10a/MC03a/MC02a_01,$.Accounting Entries.Entry Header.Entry Detail.Multicurrency Amount.Triangulated Currency Conversion.Base Currency,AccntEntrs.EntryHedr.EntryDetl.MltcrAmt.TrnglCurCnvrs.BasCur,基準通貨,三角換算為替レート計算の出発点となる通貨,gl-muc:amountOriginalCurrency
1426,6,A,,Target Currency,Code,1,ISO4217,The final currency to which the exchange rate applies after triangulation.,gl-cor,0,Triangulated Currency Conversion,MC02a_02,/CO12a/CO11a/CO10a/MC03a/MC02a_02,$.Accounting Entries.Entry Header.Entry Detail.Multicurrency Amount.Triangulated Currency Conversion.Target Currency,AccntEntrs.EntryHedr.EntryDetl.MltcrAmt.TrnglCurCnvrs.TargtCur,対象通貨,三角換算後に為替レートが適用される最終的な通貨,gl-muc:amountRestatedCurrency
1427,6,A,,Triangulation Currency,Code,1,ISO4217,The intermediary currency used for calculating the exchange rate between the Base and Target currencies.,gl-cor,0,Triangulated Currency Conversion,MC02a_03,/CO12a/CO11a/CO10a/MC03a/MC02a_03,$.Accounting Entries.Entry Header.Entry Detail.Multicurrency Amount.Triangulated Currency Conversion.Triangulation Currency,AccntEntrs.EntryHedr.EntryDetl.MltcrAmt.TrnglCurCnvrs.TrnglCur,三角換算通貨,基準通貨と対象通貨間の為替レートを計算するために使用される仲介通貨,gl-muc:amountTriangulationCurrency
1428,6,A,,Base to Triangulation Rate,Decimal,1,,The exchange rate from the Base currency to the Triangulation currency.,gl-cor,0,Triangulated Currency Conversion,MC02a_04,/CO12a/CO11a/CO10a/MC03a/MC02a_04,$.Accounting Entries.Entry Header.Entry Detail.Multicurrency Amount.Triangulated Currency Conversion.Base to Triangulation Rate,AccntEntrs.EntryHedr.EntryDetl.MltcrAmt.TrnglCurCnvrs.BasTTrnglRat,基準通貨から三角換算通貨への為替レート,基準通貨から三角換算通貨への為替レート,gl-muc:amountTriangulationExchangeRate
1429,6,A,,Triangulation to Target Rate,Decimal,1,,The exchange rate from the Triangulation currency to the Target currency.,gl-cor,0,Triangulated Currency Conversion,MC02a_05,/CO12a/CO11a/CO10a/MC03a/MC02a_05,$.Accounting Entries.Entry Header.Entry Detail.Multicurrency Amount.Triangulated Currency Conversion.Triangulation to Target Rate,AccntEntrs.EntryHedr.EntryDetl.MltcrAmt.TrnglCurCnvrs.TrnglTTargtRat,三角換算通貨から対象通貨への為替レート,三角換算通貨から対象通貨への為替レート,gl-muc:restatedTriangulationExchangeRate
1430,6,A,,Derived Rate,Decimal,1,,The calculated exchange rate directly from Base currency to Target currency using the triangulation.,gl-cor,0,Triangulated Currency Conversion,MC02a_06,/CO12a/CO11a/CO10a/MC03a/MC02a_06,$.Accounting Entries.Entry Header.Entry Detail.Multicurrency Amount.Triangulated Currency Conversion.Derived Rate,AccntEntrs.EntryHedr.EntryDetl.MltcrAmt.TrnglCurCnvrs.DervdRat,派生レート,三角換算を使用して基準通貨から対象通貨への直接的な為替レートを計算したもの,
1431,6,A,,Source,Name,0..1,,"The source or provider of the individual exchange rates or triangulated rates (e.g., central bank, Reuters).",gl-cor,0,Triangulated Currency Conversion,MC02a_07,/CO12a/CO11a/CO10a/MC03a/MC02a_07,$.Accounting Entries.Entry Header.Entry Detail.Multicurrency Amount.Triangulated Currency Conversion.Source,AccntEntrs.EntryHedr.EntryDetl.MltcrAmt.TrnglCurCnvrs.Src,情報源,個々の為替レートまたは三角換算レートの提供元 (例: 中央銀行、ロイター),gl-muc:amountRestatedExchangeRateSource / gl-muc:amountTriangulationExchangeRateSource
1432,6,A,,Type,Name,0..1,,"Type of Exchange Rate, for example, spot rate or forward contract, used in triangulation.",gl-cor,0,Triangulated Currency Conversion,MC02a_08,/CO12a/CO11a/CO10a/MC03a/MC02a_08,$.Accounting Entries.Entry Header.Entry Detail.Multicurrency Amount.Triangulated Currency Conversion.Type,AccntEntrs.EntryHedr.EntryDetl.MltcrAmt.TrnglCurCnvrs.Typ,レートの種類,三角換算に使用される為替レートの種類 (例: スポットレート、先物契約)。,gl-muc:amountRestatedExchangeRateType / gl-muc:amountTriangulationExchangeRateType
1433,6,A,,Effective Date,Date,0..1,,The date on which the triangulated exchange rate is effective.,gl-cor,0,Triangulated Currency Conversion,MC02a_09,/CO12a/CO11a/CO10a/MC03a/MC02a_09,$.Accounting Entries.Entry Header.Entry Detail.Multicurrency Amount.Triangulated Currency Conversion.Effective Date,AccntEntrs.EntryHedr.EntryDetl.MltcrAmt.TrnglCurCnvrs.EffctDt,適用日,（原取引の日付ではなく）、三角換算の金額が有効となる日付。,
1434,4,C,,XBRL Information,,0..*,,This will roll up to XBRL reporting information - this is a parent - repeatable so that the same item can be reported through many taxonomies. Care should be taken to consider what happens if people post to the same account but different XBRL elements.,gl-cor,0,XBRL Information,CO08a,/CO12a/CO11a/CO10a/CO08a,$.Accounting Entries.Entry Header.Entry Detail.XBRL Information,AccntEntrs.EntryHedr.EntryDetl.XbrlInfrm,【XBRL情報】,XBRLレポート情報へのロールアップ情報。親タグであり、同じ項目が複数のタクソノミを通じて報告されうるように繰り返し可能。同一の勘定科目を異なるXBRL要素に転記した場合にどうなるか、注意深く考慮すべきである。,gl-cor:xbrlInfo
1435,5,A,,XBRL Allocation,Char,0..1,,"Indicates that the information being given is beginning_balance, ending_balance, period_change.",gl-cor,0,XBRL Information,CO08a_01,/CO12a/CO11a/CO10a/CO08a/CO08a_01,$.Accounting Entries.Entry Header.Entry Detail.XBRL Information.XBRL Allocation,AccntEntrs.EntryHedr.EntryDetl.XbrlInfrm.XbrlAlloc,XBRL割当,"与えられた情報が、期首残高、期末残高、期中増減のいずれであるかを示す。
[設定値のリスト]
(beginning_balance：期首残高)、(ending_balance：期末残高)、(period_change：期中増減)",gl-cor:xbrlInclude
1436,5,A,,Summary Reporting Element,Char,0..1,,Associated XBRL element or XML element within an XML taxonomy - mapping to an XBRL concept.,gl-cor,0,XBRL Information,CO08a_02,/CO12a/CO11a/CO10a/CO08a/CO08a_02,$.Accounting Entries.Entry Header.Entry Detail.XBRL Information.Summary Reporting Element,AccntEntrs.EntryHedr.EntryDetl.XbrlInfrm.SmmryRprtElmnt,集約報告エレメント,関係付けられた、XMLタクソノミ中のXBRL要素または、XML要素。XBRLコンセプトへのマッピング。,gl-cor:summaryReportingElement
1437,5,A,,Detail Matching Element,Char,0..1,,Associated XBRL element in XBRL-GL instance.,gl-cor,0,XBRL Information,CO08a_03,/CO12a/CO11a/CO10a/CO08a/CO08a_03,$.Accounting Entries.Entry Header.Entry Detail.XBRL Information.Detail Matching Element,AccntEntrs.EntryHedr.EntryDetl.XbrlInfrm.DetlMatchElmnt,明細対応エレメント,関係付けられた、XBRL-GLインスタンス中のXBRL要素。,gl-cor:detailMatchingElement
1438,4,C,,Job,,0..*,,"Tuple for holding job related information, separate from jobs represented in account identifier. Would probably only have one jobinfo tuple for each entry line, but there may be a need to express more than one.",gl-cor,0,Job,BU13a,/CO12a/CO11a/CO10a/BU13a,$.Accounting Entries.Entry Header.Entry Detail.Job,AccntEntrs.EntryHedr.EntryDetl.Jb,【ジョブ情報】,科目識別子で表現されるジョブとは別の、ジョブに関係する情報のタプル。個々の明細行に対してひとつだけ存在すると思われるが、複数必要かもしれない。,gl-bus:jobInfo
1439,5,A,,Job Identifier,Char,0..1,,"Associated job number or code. This could be built into the account, but many systems maintain a separate job coding system. Use primarily if job identification is a separate system, and not considered part of the chart of accounts.",gl-cor,0,Job,BU13a_UK13_01,/CO12a/CO11a/CO10a/BU13a/BU13a_UK13_01,$.Accounting Entries.Entry Header.Entry Detail.Job.Job Identifier,AccntEntrs.EntryHedr.EntryDetl.Jb.JbIdntf,ジョブ識別子,関連するジョブ番号かジョブコード。 科目に組み込めるかもしれないが、多くのシステムでは独立したジョブコードシステムを持っている。おもに、ジョブの識別が別システムであり、科目体系に含まれないときに使用される。,gl-usk:jobCode
1440,5,A,,Job Description,Text,0..1,,Description of job,gl-cor,0,Job,BU13a_UK13_02,/CO12a/CO11a/CO10a/BU13a/BU13a_UK13_02,$.Accounting Entries.Entry Header.Entry Detail.Job.Job Description,AccntEntrs.EntryHedr.EntryDetl.Jb.JbDscr,ジョブ説明,ジョブの説明。,gl-usk:jobDescription
1441,5,A,,Job Phase,Char,0..1,,"Job code, phase, activity. Allows greater granularity than a simple job number. Although the gl-core only reaches down from job to phases, this can be customized to extend down to cost codes.",gl-cor,0,Job,BU13a_UK13_03,/CO12a/CO11a/CO10a/BU13a/BU13a_UK13_03,$.Accounting Entries.Entry Header.Entry Detail.Job.Job Phase,AccntEntrs.EntryHedr.EntryDetl.Jb.JbPhs,ジョブフェーズ,ジョブコード、フェーズ、活動。 簡単なジョブ番号より詳細な定義が可能。基本的には、ジョブからフェーズを導くのみだが、コストコードにまでいたるように拡張可能。,gl-usk:jobPhaseCode
1442,5,A,,Job Phase Description,Text,0..1,,"Description of Job code, phase, activity",gl-cor,0,Job,BU13a_UK13_04,/CO12a/CO11a/CO10a/BU13a/BU13a_UK13_04,$.Accounting Entries.Entry Header.Entry Detail.Job.Job Phase Description,AccntEntrs.EntryHedr.EntryDetl.Jb.JbPhsDscr,ジョブフェーズ説明,ジョブコード、フェーズ、活動の説明。,gl-usk:jobPhaseDescription
1443,4,C,,Depreciation Mortgage,,0..*,,"Parent for information related to depreciation, mortgages, etc.",gl-cor,0,Depreciation Mortgage,BU14a,/CO12a/CO11a/CO10a/BU14a,$.Accounting Entries.Entry Header.Entry Detail.Depreciation Mortgage,AccntEntrs.EntryHedr.EntryDetl.DepreMrtgg,【減価償却/抵当債務情報】,減価償却、抵当債務等に関連する情報の親タグ。,gl-bus:depreciationMortgage
1444,5,A,,Mortgage Jurisdiction,Name,0..1,,"Jurisdiction (e.g. federal, state, local): e.g. US Federal, Province of Québec, other identifier",gl-cor,0,Depreciation Mortgage,BU14a_01,/CO12a/CO11a/CO10a/BU14a/BU14a_01,$.Accounting Entries.Entry Header.Entry Detail.Depreciation Mortgage.Mortgage Jurisdiction,AccntEntrs.EntryHedr.EntryDetl.DepreMrtgg.MrtggJrsdc,抵当債務管轄,"管轄地区。（連邦、州、ローカル、等）。たとえば、米国連邦政府、ケベック州、その他の識別子。
[設定値のリスト]
(F)、(federal：連邦)、(S)、(state：州)、(L)、(local：地域)、(other：その他)",gl-bus:dmJurisdiction
1445,5,A,,Depreciation Method,Char,0..1,,"Type of depreciation method: used for information about the loan percentage for loan or the depreciation method. This is used for informational purposes only. Examples of entries are ""20%"", ""5 year DDB"" (Double Declining Balance).",gl-cor,0,Depreciation Mortgage,BU14a_02,/CO12a/CO11a/CO10a/BU14a/BU14a_02,$.Accounting Entries.Entry Header.Entry Detail.Depreciation Mortgage.Depreciation Method,AccntEntrs.EntryHedr.EntryDetl.DepreMrtgg.DepreMethd,減価償却方法,減価償却方法のタイプ。ローンのパーセンテージや減価償却方法に関する情報を含む。単なる情報提供を目的とする。たとえば、20%、5年、DDB(倍額定率)。,gl-bus:dmMethodType
1446,5,A,,Mortgage Life,Decimal,0..1,,Length of life in number of periods.,gl-cor,0,Depreciation Mortgage,BU14a_03,/CO12a/CO11a/CO10a/BU14a/BU14a_03,$.Accounting Entries.Entry Header.Entry Detail.Depreciation Mortgage.Mortgage Life,AccntEntrs.EntryHedr.EntryDetl.DepreMrtgg.MrtggLf,抵当債務期間,存在する期間数。,gl-bus:dmLifeLength
1447,5,A,,Description,Text,0..1,,"Description of each item related to depreciation, mortgage, loan, credit facility, etc.",gl-cor,0,Depreciation Mortgage,BU14a_04,/CO12a/CO11a/CO10a/BU14a/BU14a_04,$.Accounting Entries.Entry Header.Entry Detail.Depreciation Mortgage.Description,AccntEntrs.EntryHedr.EntryDetl.DepreMrtgg.Dscr,債務説明,減価償却や債権債務、ローン、信用供与等に関する項目の説明。,gl-bus:dmComment
1448,5,A,,Start Date,Date,0..1,,"Start of the applicable period of each item related to depreciation, mortgage, loan, credit facility, etc.",gl-cor,0,Depreciation Mortgage,BU14a_05,/CO12a/CO11a/CO10a/BU14a/BU14a_05,$.Accounting Entries.Entry Header.Entry Detail.Depreciation Mortgage.Start Date,AccntEntrs.EntryHedr.EntryDetl.DepreMrtgg.StrtDt,開始日付,減価償却や債権債務、ローン、信用供与等に関する項目の、適用期間の開始日。,gl-bus:dmStartDate
1449,5,A,,End Date,Date,0..1,,"End of the applicable period of each item related to depreciation, mortgage, loan, credit facility, etc.",gl-cor,0,Depreciation Mortgage,BU14a_06,/CO12a/CO11a/CO10a/BU14a/BU14a_06,$.Accounting Entries.Entry Header.Entry Detail.Depreciation Mortgage.End Date,AccntEntrs.EntryHedr.EntryDetl.DepreMrtgg.EndDt,終了日付,減価償却や債権債務、ローン、信用供与等に関する項目の、適用期間の終了日。,gl-bus:dmEndDate
1450,5,C,,Amount,,0..1,,A class that specifies a value of money in a given currency.,gl-cor,0,Amount,GE04i,/CO12a/CO11a/CO10a/BU14a/GE04i,$.Accounting Entries.Entry Header.Entry Detail.Depreciation Mortgage.Amount,AccntEntrs.EntryHedr.EntryDetl.DepreMrtgg.Amt,【金額】,特定の通貨での金額を指定するクラス,
1451,6,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,gl-cor,0,Amount,GE04i_01,/CO12a/CO11a/CO10a/BU14a/GE04i_01,$.Accounting Entries.Entry Header.Entry Detail.Depreciation Mortgage.Amount.Value,AccntEntrs.EntryHedr.EntryDetl.DepreMrtgg.Amt.Val,値,金額を表す数値,
